payment_type,date,year,total_fare,total_tips,total_tolls,total_extras,trip_total,total_trp_miles,total_trip_minutes
No Charge,2020-10-01,2020,184,0,0,15,199,36.900000000000006,191
No Charge,2020-10-02,2020,144,0,0,12.5,156.5,29.3,98
No Charge,2020-10-03,2020,251,0,0,22,273,33.500000000000007,225
No Charge,2020-10-04,2020,106.75,0,0,25,131.75,0.1,65
No Charge,2020-10-05,2020,342.5,0,0,27,369.5,68.999999999999986,247
No Charge,2020-10-06,2020,152.75,0,0,6,158.75,23.099999999999998,119
No Charge,2020-10-07,2020,149,0,4,37,190,21.7,101
No Charge,2020-10-08,2020,189.5,0,0,8,197.5,39.900000000000006,164
No Charge,2020-10-09,2020,204.85,8,0,8,220.85,20.900000000000002,118
No Charge,2020-10-10,2020,301.75,0,100,111,512.75,25.499999999999993,207
No Charge,2020-10-11,2020,229.75,0,0,11,240.75,1.3,200
No Charge,2020-10-12,2020,165.25,0,0,10,175.25,27.9,193
No Charge,2020-10-13,2020,99,2,0,9,110,11,64
No Charge,2020-10-14,2020,181.25,0,7,30,218.25,10.6,97
No Charge,2020-10-15,2020,89.75,0,0,7.5,97.25,17,76
No Charge,2020-10-16,2020,138.25,0,3,15,156.25,6.1000000000000005,97
No Charge,2020-10-17,2020,286.75,5,0,8,299.75,12.899999999999999,106
No Charge,2020-10-18,2020,215.25,0,8,41,264.25,28.1,41
No Charge,2020-10-19,2020,306.35,0,6.88,40,353.23,43.500000000000007,132
No Charge,2020-10-20,2020,223.25,0,0,6,229.25,16.4,98
No Charge,2020-10-21,2020,80.25,0,0,1.5,81.75,16.1,75
No Charge,2020-10-22,2020,150.25,0,0,14,164.25,11.8,136
No Charge,2020-10-23,2020,122.5,0,0,13,135.5,5.1,108
No Charge,2020-10-24,2020,105.5,0,0,6.5,112,29.8,108
No Charge,2020-10-25,2020,131.5,0,5,55,191.5,0,84
No Charge,2020-10-26,2020,83,0,0,4,87,9,72
No Charge,2020-10-27,2020,53,0,0,1,54,9.7,44
No Charge,2020-10-28,2020,98.25,0,0,0,98.25,23.600000000000005,78
No Charge,2020-10-29,2020,250.25,10,0,2.5,262.75,29.200000000000003,120
No Charge,2020-10-30,2020,159.25,0,6,10.5,175.75,12.3,135
No Charge,2020-10-31,2020,193,0,0,14.5,207.5,5.3000000000000007,59
No Charge,2020-11-01,2020,373.25,0,0,4,377.25,0,130
No Charge,2020-11-02,2020,130.5,5,0,0,135.5,20,110
No Charge,2020-11-03,2020,81,0,0,0,81,14,51
No Charge,2020-11-04,2020,373.25,4.5,0,8,385.75,26.6,204
No Charge,2020-11-05,2020,151.75,0,5,31,187.75,28.000000000000004,116
No Charge,2020-11-06,2020,90.65,0,0,5,95.65,10.4,63
No Charge,2020-11-07,2020,50.75,0,0,2.5,53.25,12.6,65
No Charge,2020-11-08,2020,60.5,0,0,16,76.5,8.2,51
No Charge,2020-11-09,2020,296.75,0,0,8,304.75,8.3999999999999986,56
No Charge,2020-11-10,2020,203.5,5,10,4,222.5,21.5,107
No Charge,2020-11-11,2020,107.25,0,0,10,117.25,15.4,90
No Charge,2020-11-12,2020,131,6.2,0,8,145.2,27.4,110
No Charge,2020-11-13,2020,128.75,0,0,8,136.75,16.900000000000002,116
No Charge,2020-11-14,2020,60.75,0,1.5,5.5,67.75,17,55
No Charge,2020-11-15,2020,255.25,0,0,19.5,274.75,58.1,120
No Charge,2020-11-16,2020,45,0,0,4,49,0,28
No Charge,2020-11-17,2020,73.5,0,0,23,96.5,0,61
No Charge,2020-11-18,2020,41.5,0,0,33,74.5,16.6,24
No Charge,2020-11-19,2020,194.44,0,0,25,219.44,5.3,54
No Charge,2020-11-21,2020,12.25,0,0,5,17.25,0,12
No Charge,2020-11-22,2020,76.5,0,0,8.5,85,0,64
No Charge,2020-11-23,2020,40,0,0,4,44,0,33
No Charge,2020-11-24,2020,253,4,0,13,270,0,111
No Charge,2020-11-25,2020,44,0,5,27,76,17.3,29
No Charge,2020-11-27,2020,36.5,0,0,7,43.5,0,34
No Charge,2020-11-28,2020,154.75,0,0,5,159.75,0,27
No Charge,2020-11-29,2020,176.25,0,0,4,180.25,0,29
No Charge,2020-11-30,2020,155.5,0,12,29,196.5,0,112
No Charge,2020-12-01,2020,276.5,0,6,34.5,317,2.2,54
No Charge,2020-12-02,2020,117.34,0,12,51,180.34,35.1,62
No Charge,2020-12-03,2020,86,0,3,6,95,0,43
No Charge,2020-12-04,2020,213.35,0,15,52,280.35,10.1,136
No Charge,2020-12-05,2020,195.5,0,8,25,228.5,0,24
No Charge,2020-12-06,2020,119.75,7.95,0,9,136.7,0,85
No Charge,2020-12-07,2020,37.75,0,0,5,42.75,0,28
No Charge,2020-12-08,2020,43,0,0,18,61,0,21
No Charge,2020-12-09,2020,158,0,0,0,158,0,0
No Charge,2020-12-10,2020,53.75,0,0,4,57.75,1.4,49
No Charge,2020-12-11,2020,108.5,0,12,9,129.5,11,74
No Charge,2020-12-12,2020,17.6,2,0,0,19.6,0,0
No Charge,2020-12-14,2020,40,0,0,0,40,0,0
No Charge,2020-12-16,2020,498,0,0,0,498,0,0
No Charge,2020-12-17,2020,61,10,0,0,71,0,0
No Charge,2020-12-18,2020,90,0,0,0,90,0,0
No Charge,2020-12-19,2020,92.25,0,0,0,92.25,28.6,32
No Charge,2020-12-21,2020,12.75,0,0,0,12.75,0,0
No Charge,2020-12-22,2020,1212,10,0,0,1222,0,0
No Charge,2020-12-23,2020,256.9,0,4.5,94,355.4,0,92
No Charge,2020-12-25,2020,117.25,20,0,0,137.25,0,0
No Charge,2020-12-27,2020,37.5,0,0,5,42.5,14.5,25
No Charge,2020-12-28,2020,29.5,0,0,0,29.5,0,0
No Charge,2020-12-29,2020,60,0,0,0,60,0,0
No Charge,2021-01-01,2021,14,0,0,0,14,0,0
No Charge,2021-01-02,2021,18.25,0,0,10.5,28.75,5.3,7
No Charge,2021-01-03,2021,311,10,0,0,321,0,0
No Charge,2021-01-04,2021,14.75,0,0,5,19.75,0.4,4
No Charge,2021-01-05,2021,100.8,0,0,41,141.8,30.3,41
No Charge,2021-01-06,2021,11.25,0,0,0,11.25,0,7
No Charge,2021-01-07,2021,40.75,0,0,1,41.75,7.2,43
No Charge,2021-01-08,2021,20.75,0,0,0,20.75,5.3,192
No Charge,2021-01-09,2021,74,0,0,11,85,26.6,58
No Charge,2021-01-11,2021,108.25,0,0,0,108.25,0,6
No Charge,2021-01-12,2021,23,0,0,10.5,33.5,6.5,24
No Charge,2021-01-15,2021,50,0,0,0,50,0,0
No Charge,2021-01-18,2021,3.25,0,0,0,3.25,0,0
No Charge,2021-01-19,2021,182.75,0,0,7.5,190.25,71.8,103
No Charge,2021-01-20,2021,525,0,0,0,525,0,0
No Charge,2021-01-22,2021,25,5,0,0,30,0,0
No Charge,2021-01-23,2021,45.75,0,0,27.5,73.25,16.7,28
No Charge,2021-01-24,2021,35.25,5,0,0,40.25,0,0
No Charge,2021-01-25,2021,66.25,0,0,1,67.25,13.1,18
No Charge,2021-01-26,2021,94.5,0,0,37.5,132,25.7,36
No Charge,2021-01-28,2021,65.75,0,1.5,11,78.25,0,45
No Charge,2021-01-30,2021,9.75,0,0,0,9.75,0,11
No Charge,2021-02-01,2021,50.25,0,0,0,50.25,7.8,90
No Charge,2021-02-02,2021,80,0,0,0,80,0,0
No Charge,2021-02-03,2021,14.75,2,0,0,16.75,1.3,13
No Charge,2021-02-04,2021,104.25,0,0,0,104.25,2.3,9
No Charge,2021-02-06,2021,50.25,0,0,5.5,55.75,20.2,31
No Charge,2021-02-07,2021,42,0,0,4,46,17.1,22
No Charge,2021-02-08,2021,25,0,0,0,25,0,26
No Charge,2021-02-10,2021,79.25,0,1.9,31.36,112.51,32.8,68
No Charge,2021-02-13,2021,22.25,0,0,6,28.25,0,16
No Charge,2021-02-15,2021,22,0,0,0,22,0,0
No Charge,2021-02-16,2021,32.75,0,0,0,32.75,8.1,56
No Charge,2021-02-17,2021,128.5,0,4,42,174.5,48.1,100
No Charge,2021-02-18,2021,7.5,0,0,0,7.5,1.4,9
No Charge,2021-02-19,2021,30,0,0,0,30,0,0
No Charge,2021-02-20,2021,13.75,0,0,11.5,25.25,4.4,11
No Charge,2021-02-22,2021,163.5,0,0,0,163.5,10.9,90
No Charge,2021-02-23,2021,9.25,0,0,0,9.25,0.3,16
No Charge,2021-02-24,2021,0,0,0,0,0,0,1
No Charge,2021-02-25,2021,6.75,0,0,1.5,8.25,0,1
No Charge,2021-02-26,2021,7.5,0,0,0,7.5,0.2,4
No Charge,2021-02-28,2021,41.75,0,0,5,46.75,15.200000000000001,23
No Charge,2021-03-01,2021,110.75,0,0,10.5,121.25,43.599999999999994,76
No Charge,2021-03-02,2021,10,0,0,146,156,0.1,2
No Charge,2021-03-03,2021,128.25,3,0,8,139.25,48.3,74
No Charge,2021-03-04,2021,38.75,0,0,0,38.75,3.9,36
No Charge,2021-03-05,2021,3.25,0,0,0,3.25,0,0
No Charge,2021-03-06,2021,85,0,0,44,129,30.6,51
No Charge,2021-03-07,2021,10,0,0,0,10,0,20
No Charge,2021-03-08,2021,202.75,0,0.75,21.5,225,76.4,131
No Charge,2021-03-09,2021,74.75,0,0,5,79.75,27.7,55
No Charge,2021-03-10,2021,87.75,0,0,9.5,97.25,36.2,51
No Charge,2021-03-11,2021,149.75,0,0,56.5,206.25,14.4,94
No Charge,2021-03-12,2021,188.75,0,0,11.5,200.25,78.1,110
No Charge,2021-03-14,2021,34.5,0,0,24,58.5,13.6,19
No Charge,2021-03-15,2021,181,0,0,22.5,203.5,18.3,33
No Charge,2021-03-16,2021,306.75,0,7.5,46,360.25,64.199999999999989,106
No Charge,2021-03-17,2021,746.75,0,0,0,746.75,0.1,1
No Charge,2021-03-18,2021,84.5,0,0,5.5,90,21.9,29
No Charge,2021-03-19,2021,43.5,0,0,4,47.5,17.3,37
No Charge,2021-03-20,2021,26.5,0,0,11.5,38,6.8,19
No Charge,2021-03-21,2021,7.25,0,0,0,7.25,1.8,5
No Charge,2021-03-23,2021,41.5,0,0,0,41.5,11,5
No Charge,2021-03-24,2021,59.25,0,0,1,60.25,18.1,46
No Charge,2021-03-25,2021,56,0,0,0,56,1.4,11
No Charge,2021-03-26,2021,380.75,1,0,10,391.75,143.79999999999998,178
No Charge,2021-03-27,2021,96.5,0,0,12,108.5,24.200000000000003,54
No Charge,2021-03-28,2021,438.5,0,0,9,447.5,16.8,28
No Charge,2021-03-29,2021,113.25,0,0,44,157.25,0,61
No Charge,2021-03-30,2021,46.5,0,0,4,50.5,13.5,36
No Charge,2021-03-31,2021,180.75,0,3,31.3,215.05,53,100
No Charge,2021-04-01,2021,85.5,0,0,15,100.5,22.7,75
No Charge,2021-04-02,2021,3.25,0,0,0,3.25,0,0
No Charge,2021-04-03,2021,50.75,0,0,5,55.75,20.3,35
No Charge,2021-04-04,2021,83,0,0,17,100,29.599999999999998,52
No Charge,2021-04-05,2021,102,0,0,13,115,32.5,69
No Charge,2021-04-06,2021,92,0,0,20.25,112.25,33.1,95
No Charge,2021-04-08,2021,174,0,1.5,24.5,200,54.4,110
No Charge,2021-04-09,2021,51.5,0,1.9,30.75,84.15,21,26
No Charge,2021-04-10,2021,151,0,0,8,159,0,56
No Charge,2021-04-12,2021,3.25,0,0,0,3.25,0,0
No Charge,2021-04-13,2021,75.25,0,0,4,79.25,0,1
No Charge,2021-04-14,2021,3.25,0,0,0.5,3.75,0,0
No Charge,2021-04-15,2021,40.25,0,0,5.5,45.75,0.1,33
No Charge,2021-04-16,2021,129,0,0,8,137,51.699999999999996,152
No Charge,2021-04-18,2021,210.5,0,0,14,224.5,59.400000000000006,99
No Charge,2021-04-19,2021,3.25,0,0,4.5,7.75,0,0
No Charge,2021-04-20,2021,82.5,0,0,12,94.5,27.700000000000003,61
No Charge,2021-04-21,2021,7.75,0,0,0,7.75,1,10
No Charge,2021-04-22,2021,43.75,0,0,9,52.75,14.9,51
No Charge,2021-04-23,2021,3.25,0,0,0,3.25,0,0
No Charge,2021-04-24,2021,22.75,0,0,0,22.75,0,3
No Charge,2021-04-25,2021,59.75,0,0,20.25,80,25.1,27
No Charge,2021-04-26,2021,43.75,0,0,10,53.75,14.3,37
No Charge,2021-04-27,2021,47.5,0,0,0,47.5,15.7,47
No Charge,2021-04-28,2021,44,0,0,26.5,70.5,16.2,40
No Charge,2021-04-29,2021,26.5,0,0,9,35.5,1.7000000000000002,16
No Charge,2021-04-30,2021,137.5,0,0,12.5,150,0.1,81
No Charge,2021-05-01,2021,13.25,0,0,0,13.25,2.1,11
No Charge,2021-05-02,2021,185.5,0,0,196.5,382,24.7,40
No Charge,2021-05-03,2021,39.5,0,0,4,43.5,10.5,0
No Charge,2021-05-04,2021,178.75,0,0,13,191.75,101,152
No Charge,2021-05-05,2021,73,0,3,28.25,104.25,19.8,30
No Charge,2021-05-06,2021,84.75,0,1.9,26.5,113.15,52.4,70
No Charge,2021-05-07,2021,96,0,0,0,96,11.2,51
No Charge,2021-05-08,2021,269.5,0,1.5,76.14,347.14,101.8,175
No Charge,2021-05-09,2021,75.75,0,0,4,79.75,68.8,51
No Charge,2021-05-10,2021,107,0,0,5.5,112.5,40.599999999999994,117
No Charge,2021-05-12,2021,13,0,0,0,13,3.5,18
No Charge,2021-05-13,2021,133.75,0,0,8,141.75,18.8,104
No Charge,2021-05-14,2021,280.5,0,6.38,65.87,352.75,92.1,237
No Charge,2021-05-15,2021,139.25,0,1.8,48,189.05,8.2,87
No Charge,2021-05-16,2021,153.5,0,0,10,163.5,52,103
No Charge,2021-05-17,2021,238.55,4,0,13,255.55,67.2,103
No Charge,2021-05-18,2021,49.75,0,0,6,55.75,12,41
No Charge,2021-05-19,2021,94,0,0,27.5,121.5,20.799999999999997,75
No Charge,2021-05-20,2021,48.25,0,0,8,56.25,1,40
No Charge,2021-05-21,2021,92.75,0,4.5,51.5,148.75,29.8,59
No Charge,2021-05-22,2021,231.25,0,0,28,259.25,58.2,214
No Charge,2021-05-23,2021,41.75,0,0,5,46.75,11.3,38
No Charge,2021-05-24,2021,100.75,0,0,26.5,127.25,16.8,72
No Charge,2021-05-25,2021,253.25,0,6,93,352.25,143,145
No Charge,2021-05-26,2021,137.5,0,0,20,157.5,36,131
No Charge,2021-05-27,2021,139.75,0,0,63.370000000000005,203.12,71,92
No Charge,2021-05-28,2021,403.25,5,0,73.5,481.75,92.899999999999991,266
No Charge,2021-05-29,2021,200.75,0,0,19,219.75,58.6,162
No Charge,2021-05-30,2021,8.5,0,0,1,9.5,2.2,8
No Charge,2021-05-31,2021,170.75,0,0,43,213.75,13.2,105
No Charge,2021-06-01,2021,282.5,0,0,78,360.5,113.80000000000001,185
No Charge,2021-06-02,2021,91.5,0,1.9,33.64,127.04,18.5,60
No Charge,2021-06-03,2021,417.25,0,7.4,336.62,761.27,96.699999999999989,287
No Charge,2021-06-04,2021,347.5,0,0,50.5,398,57.300000000000004,183
No Charge,2021-06-05,2021,155,0,0,19,174,38.8,109
No Charge,2021-06-06,2021,114,0,0,20,134,22.400000000000002,53
No Charge,2021-06-07,2021,100.5,0,0,37.5,138,28.700000000000003,83
No Charge,2021-06-08,2021,129.25,0,0,64,193.25,20.8,69
No Charge,2021-06-09,2021,268.75,0,0,13.5,282.25,41.5,149
No Charge,2021-06-10,2021,228,0,0,43,271,44.3,169
No Charge,2021-06-11,2021,250.5,0,0,47.5,298,73.3,245
No Charge,2021-06-12,2021,533.84,0.01,0,122.5,656.35,123.5,268
No Charge,2021-06-13,2021,55.75,2.65,0,5,63.4,3.5,58
No Charge,2021-06-14,2021,113.25,6.35,0,11.5,131.1,41.7,117
No Charge,2021-06-15,2021,231.75,0,0,32.5,264.25,85.2,231
No Charge,2021-06-16,2021,101.5,0,0,9,110.5,17.4,55
No Charge,2021-06-17,2021,215,0,0,30,245,60.1,208
No Charge,2021-06-18,2021,224,0,1.9,47.5,273.4,75.6,189
No Charge,2021-06-19,2021,178.5,50,0,29.5,258,46.3,215
No Charge,2021-06-20,2021,68,0,0,13,81,25.400000000000002,46
No Charge,2021-06-21,2021,494.25,0,3,41.25,538.5,19.1,101
No Charge,2021-06-22,2021,204,5,0,23,232,64.7,171
No Charge,2021-06-23,2021,22,0,0,1,23,2.4000000000000004,15
No Charge,2021-06-24,2021,212,0,3.9,79.5,295.4,78.6,147
No Charge,2021-06-25,2021,129.5,0,0,28.5,158,23.1,96
No Charge,2021-06-26,2021,0,0,0,0,0,0,5
No Charge,2021-06-27,2021,104,0,0,44.5,148.5,28.3,81
No Charge,2021-06-28,2021,28.25,0,0,2.1100000000000003,30.36,0,17
No Charge,2021-06-29,2021,182.5,0,0,13.5,196,32.5,66
No Charge,2021-06-30,2021,120.5,27.6,0,49,197.1,37.9,70
No Charge,2021-07-01,2021,192.75,0,3.4,44.75,240.9,38.2,174
No Charge,2021-07-02,2021,89.25,0,0,39.5,128.75,18.6,23
No Charge,2021-07-03,2021,86.1,1,0,9,96.1,29.299999999999997,65
No Charge,2021-07-04,2021,87,0,0,18,105,11.5,89
No Charge,2021-07-05,2021,119.25,0,0,18,137.25,31.8,113
No Charge,2021-07-06,2021,104.5,0,0,18,122.5,37.7,101
No Charge,2021-07-07,2021,174.25,0,0,19,193.25,34.199999999999996,107
No Charge,2021-07-08,2021,18,0,0,4.5,22.5,1.8,19
No Charge,2021-07-09,2021,32.25,0,0,6,38.25,11,26
No Charge,2021-07-10,2021,393.25,0,0,10,403.25,87.5,134
No Charge,2021-07-11,2021,79.25,0,6,47.37,132.62,28.4,56
No Charge,2021-07-12,2021,265.5,0,0,35,300.5,25.8,33
No Charge,2021-07-13,2021,104.75,0,3,21.8,129.55,13.8,40
No Charge,2021-07-14,2021,162.75,0,0,14,176.75,29.9,105
No Charge,2021-07-15,2021,80,0,3,25.5,108.5,31.1,66
No Charge,2021-07-16,2021,333,0,0,8.5,341.5,26.9,53
No Charge,2021-07-17,2021,152,0,0,15,167,1.6,54
No Charge,2021-07-18,2021,377.5,0,0,12.5,390,76.7,175
No Charge,2021-07-19,2021,310,6,0,14,330,44,155
No Charge,2021-07-20,2021,58.75,15,0,36,109.75,21.6,29
No Charge,2021-07-21,2021,183.25,0,0,1,184.25,0.5,58
No Charge,2021-07-22,2021,240.75,16.369999999999997,0,47,304.12,66.3,172
No Charge,2021-07-23,2021,19.5,0,0,4,23.5,1.3000000000000003,24
No Charge,2021-07-24,2021,173.75,6.3,0,16,196.05,28.700000000000003,110
No Charge,2021-07-25,2021,82.5,0,0,11,93.5,30.5,90
No Charge,2021-07-26,2021,140,0,0,9,149,17.2,25
No Charge,2021-07-27,2021,97.75,0,0,8,105.75,8.9,76
No Charge,2021-07-28,2021,210.5,5,0,101.5,317,57.5,173
No Charge,2021-07-29,2021,59.25,0,0,0,59.25,0,1
No Charge,2021-07-30,2021,112.25,0,3,45.25,160.5,42.2,86
No Charge,2021-07-31,2021,77.5,0,0,7,84.5,19.1,82
No Charge,2021-08-01,2021,25.25,0,0,8,33.25,6.6,14
No Charge,2021-08-02,2021,271,18.75,0,11,300.75,17.4,48
No Charge,2021-08-03,2021,115.5,0,0,2,117.5,3,59
No Charge,2021-08-04,2021,210.25,0,1.9,43,255.15,22.200000000000003,89
No Charge,2021-08-05,2021,94.75,0,2,49,145.75,34.599999999999994,87
No Charge,2021-08-06,2021,357.5,0,0,37.5,395,100.39999999999999,349
No Charge,2021-08-07,2021,1312.5,0,0,12.5,1325,18.3,67
No Charge,2021-08-08,2021,142.25,0,0,8,150.25,50.4,132
No Charge,2021-08-09,2021,152.75,0,0,17.5,170.25,40.4,108
No Charge,2021-08-10,2021,90,0,6,12.5,108.5,33.1,59
No Charge,2021-08-11,2021,194.5,0,0,8,202.5,37,47
No Charge,2021-08-12,2021,270.5,0,0,79,349.5,75.7,224
No Charge,2021-08-13,2021,50.5,0,0,4.5,55,10,46
No Charge,2021-08-14,2021,237.75,0,0,46,283.75,50.79999999999999,112
No Charge,2021-08-15,2021,206,0,1.9,36.75,244.65,80.300000000000011,157
No Charge,2021-08-16,2021,433.25,0,0,43,476.25,17.9,77
No Charge,2021-08-17,2021,56.75,0,0,7,63.75,22.6,54
No Charge,2021-08-18,2021,321.5,0,6,76.12,403.62,74.5,166
No Charge,2021-08-19,2021,238.75,0,0,17,255.75,85.8,195
No Charge,2021-08-20,2021,261.26,0,3.8,88.43,353.48999999999995,58.1,177
No Charge,2021-08-21,2021,104.5,0,0,13.5,118,29.199999999999996,117
No Charge,2021-08-22,2021,401.25,43.75,1.9,111.25,558.15000000000009,153.4,278
No Charge,2021-08-23,2021,155.75,0,0,11,166.75,19.2,90
No Charge,2021-08-24,2021,32,0,0,19,51,10.1,30
No Charge,2021-08-25,2021,193.75,9.4,0,8.5,211.65,33.5,175
No Charge,2021-08-26,2021,204.25,23.35,0,41.5,269.1,205.4,170
No Charge,2021-08-27,2021,155.26,0,1.5,46.85,203.61,40.4,128
No Charge,2021-08-28,2021,186.75,0,5.6,19.45,211.8,73,120
No Charge,2021-08-29,2021,133.51,0,60,41.5,235.01,19.8,128
No Charge,2021-08-30,2021,337.75,0,0,38.25,376,30.9,141
No Charge,2021-08-31,2021,148.25,0,0,6.5,154.75,22,84
No Charge,2021-09-01,2021,73.25,0,0,21.61,94.86,19.900000000000002,84
No Charge,2021-09-02,2021,72.25,0,0,11.5,83.75,15.7,62
No Charge,2021-09-03,2021,180.55,0,0,11,191.55,40.899999999999991,101
No Charge,2021-09-04,2021,212.75,7.3,0,25.5,245.55,66.7,172
No Charge,2021-09-05,2021,197.75,0,0,23.5,221.25,51.4,172
No Charge,2021-09-06,2021,249.75,0,1.9,51.5,303.15,92.9,147
No Charge,2021-09-07,2021,5482.5,15,0,47,5544.5,34.099999999999994,118
No Charge,2021-09-08,2021,186.75,10,0,17,213.75,24,175
No Charge,2021-09-09,2021,238.75,24,0,1,263.75,2.3,7
No Charge,2021-09-10,2021,122.75,10.25,0,20,153,35.800000000000004,114
No Charge,2021-09-11,2021,141.5,8,0,44,193.5,57.9,55
No Charge,2021-09-12,2021,104.75,0,0,34.5,139.25,18,80
No Charge,2021-09-13,2021,213,0,0,41,254,41.3,199
No Charge,2021-09-14,2021,144.75,0,0,15.5,160.25,46.3,116
No Charge,2021-09-15,2021,103.25,0,0,10.5,113.75,33.599999999999994,70
No Charge,2021-09-16,2021,394.26,0,0,108,502.26,18.9,112
No Charge,2021-09-17,2021,168.25,0,0,18,186.25,52.3,191
No Charge,2021-09-18,2021,185,21.5,0,11.5,218,47.999999999999993,141
No Charge,2021-09-19,2021,507.25,0,0,37.5,544.75,18.9,112
No Charge,2021-09-20,2021,127,0,0,17.5,144.5,23.8,116
No Charge,2021-09-21,2021,171.25,0,0,12.5,183.75,39.7,84
No Charge,2021-09-22,2021,246,0,0,34,280,64.1,210
No Charge,2021-09-23,2021,472.25,0,4,112.5,588.75,158.50000000000003,309
No Charge,2021-09-24,2021,410.25,0,0,28,438.25,116.6,415
No Charge,2021-09-25,2021,203.25,0,0,9,212.25,55.000000000000007,183
No Charge,2021-09-26,2021,229,10,0,21,260,81.799999999999983,260
No Charge,2021-09-27,2021,103.25,0,0,4,107.25,17.5,55
No Charge,2021-09-28,2021,125,7.15,0,9,141.15,24.699999999999996,70
No Charge,2021-09-29,2021,387.7,9.15,0,13,409.85,54.4,192
No Charge,2021-09-30,2021,285.5,0,0,57.25,342.75,86.4,230
No Charge,2021-10-01,2021,512.51,0,3,76.75,592.26,120.3,327
No Charge,2021-10-02,2021,45.5,0,0,3,48.5,8.6,50
No Charge,2021-10-03,2021,199.25,0,0,21,220.25,54.8,167
No Charge,2021-10-04,2021,1419.7999999999997,0,35.76,21,1476.56,63.4,198
No Charge,2021-10-05,2021,177,0,0,15.5,192.5,56.70000000000001,129
No Charge,2021-10-06,2021,467.75,0,1.5,122.25,591.5,145.20000000000002,284
No Charge,2021-10-07,2021,728,0,0,31,759,55.100000000000009,151
No Charge,2021-10-08,2021,249,0,0,38.5,287.5,57.2,233
No Charge,2021-10-09,2021,159.75,0,0,10.5,170.25,48.7,143
No Charge,2021-10-10,2021,273,0,3.88,88.5,365.38,46,154
No Charge,2021-10-11,2021,410.75,0,1.9,51.5,464.15,108.10000000000001,285
No Charge,2021-10-12,2021,185.5,0,0,11.5,197,60.70000000000001,142
No Charge,2021-10-13,2021,467.29999999999995,0,0,17,484.29999999999995,49,120
No Charge,2021-10-14,2021,324.75,8.95,0,13,346.7,67,160
No Charge,2021-10-15,2021,420.5,38.6,3,139.5,601.6,126.1,255
No Charge,2021-10-16,2021,204.95,1.99,0,35.5,242.44,48.099999999999994,178
No Charge,2021-10-17,2021,1108.05,0,0,25.5,1133.55,80.8,211
No Charge,2021-10-18,2021,470,0,1.9,48.64,520.54,114.10000000000001,268
No Charge,2021-10-19,2021,200.25,5,0,12,217.25,58.900000000000006,183
No Charge,2021-10-20,2021,201.75,35.35,0,120,357.1,62.3,191
No Charge,2021-10-21,2021,261,0,0,34.75,295.75,45.999999999999993,216
No Charge,2021-10-22,2021,228.75,7.65,0,14.5,250.9,46.8,168
No Charge,2021-10-23,2021,254.25,7.7,1.9,52.75,316.6,46.300000000000004,174
No Charge,2021-10-24,2021,171.5,0,0,17,188.5,52.7,141
No Charge,2021-10-25,2021,295,29.7,0,13.5,338.2,53.099999999999994,185
No Charge,2021-10-26,2021,454.70000000000005,0,0,58.94,513.64,98.5,328
No Charge,2021-10-27,2021,386.6,0,0,51.5,438.1,69.1,166
No Charge,2021-10-28,2021,157.25,0,0,26.5,183.75,48.2,145
No Charge,2021-10-29,2021,272.75,5.35,0,18,296.1,81.100000000000009,305
No Charge,2021-10-30,2021,174.78,0,0,14.5,189.28,55.300000000000004,129
No Charge,2021-10-31,2021,211,0,0,26.5,237.5,68.100000000000009,156
No Charge,2021-11-01,2021,210.75,0,0,51.5,262.25,57.2,181
No Charge,2021-11-02,2021,91,0,0,1.5,92.5,10.399999999999999,52
No Charge,2021-11-03,2021,150.75,0,0,12,162.75,48.099999999999994,120
No Charge,2021-11-04,2021,102.75,0,0,10,112.75,20.799999999999997,108
No Charge,2021-11-05,2021,160.75,5,0,14,179.75,36.5,258
No Charge,2021-11-06,2021,48.5,0,0,3,51.5,7.6,43
No Charge,2021-11-07,2021,385,8.45,0,62,455.45,90.7,155
No Charge,2021-11-08,2021,71.75,0,1.5,6,79.25,19.800000000000004,35
No Charge,2021-11-09,2021,717.75,40.25,0,75,833,193.3,733
No Charge,2021-11-10,2021,266.75,0,0,12.5,279.25,58.1,191
No Charge,2021-11-11,2021,195.75,0,0,14,209.75,59.5,153
No Charge,2021-11-12,2021,140.75,6,0,8,154.75,22,114
